text,topic,likes
"Sir, 
NATO framed for if any other than NATO nation sufferd with other than NATO nation they will umite to fight againest. 
In this case without any informing the NATO this war started. 
Second Trump act on Venijuvela is not less than a theft. 

Regarding Modi ji acting as like as Trump he telling America first Modi telling Indians first. 
Modi also said war is not the solution for any country bilateral talks are the solution.",War,0
Prapancham lo inni desamuludaga meeku pakistane enduku gurtu ku vschindi?,War,0
మోదీ గారికి  ఎప్పుడు ఏం చేయాలో తెలుసు  మీ వెధవ సలహాలు  అక్కర లేదు గనుక మూసికొని పడుకోవడం మంచిది  . 😂😂😂🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,War,0
E kampugaru inka poleda? Avnu ley akadeykado undi ikada andri help tiskoni war chesey itemgadu.. F2f em vastadu.. Poyekalam epudu vachiddi nakki nakki untey,War,0
Verrayya garu...seems congress pro..Diplomacy is important rather than  taking side,War,1
USA ku nato enduku support cheyatam ledù antunnaru meeru nato yela usa chestadandi venezula oil usa techukuntundi evarikai ichinda ippudu iran  pai gelichina nato  ku istada daujanynga usa iran py pandi yela nato vostundi tulugu chanallu tappyna usa favour lo untarendi from sayeed rtd acto Hyd now in masket,War,0
Prathi news chanal studeo lo front cemeras ni set cheyinchandi on lo unchandi 24h,War,0
Ore Earigà Modini Vimarsinche Antha Telivi Parudivi Ķadhu Iaran Òil.   EASTE  Easrael Tècnoladg Easthundhi Avarini Kadantavu,War,0
Nenu unna uru lo yemi jaruguthundhi?janalu janalu ni dhongalu ga matladuthu yemaina panulu chesthunnara?,War,0
అరే సాంబ ఎందుకురా నీకు అంత ప్రేమ. Bjp అంటే నెక్స్ట్ tdp నే వాళ్ళు నామరూపాలు లేకుండా చేస్తారు,War,0
Ea topic kuda check cheyali kadha?,War,0
"Ea details medialo,chattam lo unnaya?unte solutions yevi?pillalu meadha parents pethanalu valana ardhikamga bagu paddaya ledha?",War,0
Pillalu lo egos ye ye range lo unnai mynaritys theeraka?marraiges aenaka?,War,0
Endhulo pillalu zeevithalu bagu chesina parents yenthamandhi unnaru?,War,0
"Mana bharath lo okokka family lo parents,pillalu unnaru kadha?",War,0
Mari naku anukulamga undevallu yenthamandhi vacharu?yenthamandhi satruvulu vacharu?,War,0
Permitions theesukoni?mari chala panulu jarigai kadha?enka konni panulu jaruguthunnai kadha?,War,0
Please stop him to talk... He has no idea about the entire situation,War,0
కొత్త విషయాలు చెప్పరా సాంబయ్య....,War,0
ప్రతి వాడికి లోకువ ట్రంపు బొక్క బోర్లా పడ్డాడు సరేగా అంచనా ఈ లేకపోయాడు అని అదేమీ కాదు యుద్ధానికి వెళ్ళేవాడు అన్ని ఆలోచించే వెళ్తాడు మరీ ట్రంపు తింగరోడేమీ కాదు యుద్ధం ఒక సంవత్సరం రెండు సంవత్సరాలు జరిగిన అతనికి పరవాలేదు నష్టం లేదు కాబట్టి అతనికి యుద్ధం పొడిగిస్తూ వెళ్ళటమే మంచిది అని అతను ఆలోచన చేయాలి అని ఆలోచిస్తున్నాడు ఎందుకంటే యుద్ధంలో అతని ఆస్తులు ఏమి పోవడం లేదు గల్ఫ్ దేశాల ఆస్తులు పోతున్నాయి వాళ్ళ ఆదాయ మార్గాలే పోతున్నాయి దానివల్ల అమెరికాకి నష్టం కనిపించడం లేదు కదా అందువల్ల అమెరికా యుద్ధాన్ని మరి కొంతకాలం పొడిగిస్తుంది అవసరమైతే ఒక సంవత్సరం రెండు సంవత్సరాలు పొడిగిస్తుంది మనం చూసాం పవర్ ఫుల్ దేశమైన రష్యా కూడా ఉక్రే నడుస్తున్న దేశాన్ని ఓడించడం నాలుగు సంవత్సరాలు పైగా పోరాడుతుంది అయినా విజయం సాధించలేదు మరి ఇవన్నీ తెలిసి కూడా ట్రంప్ యుద్ధానికి ఎందుకు వచ్చాడు అంటే ట్రంప్ కూడా ఈ యుద్ధం చాలా కాలం కొనసాగుతుంది అని ఒక అంచనా తో వచ్చాడు కొనసాగించాలని కూడా అనుకుంటున్నాడు గమనించండి ఈ యుద్ధం సంవత్సరం జరిగిన ఆశ్చర్యపడవలసిన అవసరం లేదు అతనికి రాసి లేదు అమెరికా వాడికి ఏమీ లాస్టులో గల్ఫ్ దేశాలు లాస్ అవుతున్నాయి ఆదా మార్గాలు కోల్పోతున్న అది కూడా అతనికి ఆదాయమే తర్వాత యుద్ధం విశాఖ దేశంలో నాశనం కూడా తనకు ఆదాయం మార్గంగా మలుచుకుంటాడా అమెరికా వాడు కాబట్టి అమెరికా సరిగ్గా అంకినాయలేదు ట్రంప్ గురుడు అన్న మాటలు తగ్గించుకోండి,War,0
అమెరికాకు చెప్తే మనకు విరోధి అవుతారు. ఇరాన్ చెప్తే మనకి విరోధి అవుతారు ఎలా చెప్పను నువ్వు చెప్పు వీరయ్య,War,3
సార్ ఇటువంటి ఎదవలకే మీరు ఇంటర్వ్యూ ఇవ్వకూడదు,War,10
