text,topic,likes,clean_text,label
8GB gpus are e waste,Tech,0,gb gpus e waste,0
Well shit I'm glad I got a 16gb 9060 in my machine now.,Tech,0,well shit im glad got gb machine,1
Seems like that MSI GeForce RTX 5080 16G EXPERT OC I purchased for £999 isnt looking such a bad deal afterall!,Tech,0,seems like msi geforce rtx g expert oc purchased isnt looking bad deal afterall,0
"There are tons of people running RTX 4090s and 5090s without melting power connectors? What is the common attribute amongst the very few people who have actually experienced this behavior? 🤔 Were they intentionally running a stress test to induce it? What kind of cable were they using? Was it a first-party cable? I have never had problems with NVIDIA GPUs in 25 years, so I am confused why people are making such a huge problem of this. I'm running an RTX 5080, 5070 Ti, 5060 Ti 16 GB, and 4070 Ti SUPER, so I am familiar with all the recent cards aside from the 5090. I am just rather suspicious of anti-NVIDIA propaganda and PC builders that potentially have no clue what they're doing.",Tech,0,tons people running rtx without melting power connectors common attribute amongst people actually experienced behavior intentionally running stress test induce kind cable using firstparty cable never problems nvidia gpus years confused people making huge problem im running rtx ti ti gb ti super familiar recent cards aside rather suspicious antinvidia propaganda pc builders potentially clue theyre,1
I think really high resolution graphics expose a lack of realism and make games feel wooden/disjointed sometimes.,Tech,0,think really high resolution graphics expose lack realism make games feel woodendisjointed sometimes,1
If you really want to stick it to them stop using ais stop using social media stop buying new tech let them take a hit for once rather than becoming richer for gouging everyone,Tech,0,really want stick stop using ais stop using social media stop buying new tech let take hit rather becoming richer gouging everyone,1
They don't want you having high GB cards so that you can't use your own local AI setups,Tech,0,dont want high gb cards cant use local ai setups,1
"You don't even need 8 Gigs when 4 Gigs is plenty with excessive upscaling. 
Wherever i look it feels like the whole of humankind is regressing. Have we already peaked?",Tech,0,dont even need gigs gigs plenty excessive upscaling wherever look feels like whole humankind regressing already peaked,0
"I'm done with Windows, Paul. I'm not going back to Windows. _Even if_ Microsoft wasn't data mining our personal computers, turning everything into an ongoing money-pit by moving to subscription-based software usage, and pasting ads on my desktop, I still would not return to Windows. 

Microsoft has spent decades dicking their customers, from the early deaths of Windows Phones and Surface RT tablets, to destroying Nokia and countless game development studios along side the Xbox and continuing that with the early demise of millions of perfectly usable PCs that ""can't run Windows 11"". I will no longer participate in the enshittery.",Tech,0,im done windows paul im going back windows even microsoft wasnt data mining personal computers turning everything ongoing moneypit moving subscriptionbased software usage pasting ads desktop still would return windows microsoft spent decades dicking customers early deaths windows phones surface rt tablets destroying nokia countless game development studios along side xbox continuing early demise millions perfectly usable pcs cant run windows longer participate enshittery,1
I hope the entire tech market crashes down.,Tech,0,hope entire tech market crashes,2
There is a guy in china that can upgrade your 8GB to 16GB Video Card.,Tech,0,guy china upgrade gb gb video card,2
"Did NVidia, bother to check with game maker, on not creating game with great graphics?",Tech,0,nvidia bother check game maker creating game great graphics,2
"Linux build for old computers, gets a sub",Tech,0,linux build old computers gets sub,1
"Man, the world has really gone off the boil lately, hasn't it. It's like the light at the end of the tunnel is burning out.",Tech,0,man world really gone boil lately hasnt like light end tunnel burning,1
"In my country RTX 5070 Ti is around 1100€ while RX 9070 XT is around 720-760€. RTX 5060 Ti 16GB is completely out of stock.

RTX 5080s sell for around 1400-1600€.

Buying Nvidia now is complete insanity and a robbery. I'm glad I got my 5070 Ti back in May of 2025.

RX 9070 XT and RX 9060 XT 16GB seem like the only choice for gamers for now.",Tech,1,country rtx ti around rx xt around rtx ti gb completely stock rtx sell around buying nvidia complete insanity robbery im glad got ti back may rx xt rx xt gb seem like choice gamers,1
"So Far AI has not improved  my life like claims, only made things worse and made everything shitter. Maybe time to go to board games and table top games?  😐",Tech,0,far ai improved life like claims made things worse made everything shitter maybe time go board games table top games,1
"O am HOPING That true gamers will step up  AND NOT BUY ANYTHING WAY OVER PRICED TECH  IF THEY MAKE NO  NO MONEY THEN they will  SUFFER WHERE IT HURTS  , STICK TOGETHER AND DO NOT BUY ANT TECH  NOT 1 SINGLE THING .",Tech,0,hoping true gamers step buy anything way priced tech make money suffer hurts stick together buy ant tech single thing,1
Open ai just lost Nvidia $100 million deal PS. so this might free up 40% of the world's Ram to,Tech,1,open ai lost nvidia million deal ps might free worlds ram,1
"I hate these tech youtubers so much, its unreal.",Tech,1,hate tech youtubers much unreal,0
"Hey Paul. Long-term Linux traditionalist here. I have good reason to respond as someone whoo had used Ubuntu since 2009; anything Canonical isn't _entirely_ bad news, but they've failed to secure Snapcraft while fast-tracking approvals. They did this _twice._ They failed _twice._ Canonical being a Microoft company isn't their third strike, but that's tempting to say as-much; what _really_ got them is during their Unity years, whe their Lenses were sending telemetry data.

Sure, there's Linux Mint which basically amelioerates Ubuntu, but they do that mainly through the use of third-party repositories which may become stale over time, and are basically stuck on Ubuntu LTS, _unless_ you use the _slightly_ older Edge releases which come with a significantly newer kernel… and only comes with one desktop (though, mint-meta-xfce and mint-meta-mate aren't that difficult to install.)

There are immutible distribution, but they basically assume what you have is what's there _always_ which for gamers, may be les-so the case. Adjusting storage topology on select immutible distributons may prove more difficult than otherwise, and _major_ changes in distribution requires replacing _everything._ Not a real major problem, but a real pain in the bandwidth which may provide a less-than-ideal experience for bandwidth-challenged scenarios.

Sure, there's Arch and Gentoo, but those things are outside of reach for most novices and _let'ss face it_ most people won't want to stare at a text console in order to get their Linux journey started. -sure_ there's archinstall but it's still handling everything through text prompts, which is a drag for people who deal best with a graphical interface since that's all they've touched their entire life thanks to either Windows or macOS.

I've resolved _all_ of those problems by going with an Arch-based derivative. Plenty to choose from, but EndeavourOS appears to be one of a few well-developed, and well-curated Arch-based experiences with sensible defaults and considerations for people who are using specific Realtek hardware, with a real knack of _just working_ for many people. For those who willl respond with _But what about CachyOS?_ I said *sane.* Sit. Stay. Good boy. While they've recently reformed themselves into prioritising KDE Plasma, that doesn't stop people from adopting any of the other desktop environments which would be less burdensome on older hardware, and _yes_ for traditionalists like me who thinks _old is gold_ when it comes to foundational software (despite its warts), Xfce is still well-maintained for people seeking a popular GNOME alternative.

Or maybe you _want_ GNOME Shell for its streamlined desktop experience. Perhaps you want to (re-)live the _good old days_ of GNOME 2 as-seen on older Ubuntu; using MATE and building Compiz 0.8 from the AUR with Marco support for gtk-window-decorator. Or you like Mint's desktop, but want it elsewhere; they have that too with Cinnamon. Anything they're supporting can be obtained during installation, and _what software does_ is well laid-out as you select software to use initially.

For package management, EndeavourOS has developed a front-end UI for Reflector called Reflector Simple. Run it, sort by rate for the fastest mirrors and enjoy quicker updates whenever necessary. Yay is the default AUR helper they provide, and you could also use it _just like_ Pacman. If you want a front-end for both, and are using KDE Plasma then Octopi is the thing you want to build. _Else_ if you don't mind using someone else''s work, then Manjaro's Pamac project can be built as an alternative to Pamac, Yay _and_ Octopi; build pamac-gtk3 for the older UI, or pamac-aur for the newer one; both wiill use options defined in libpamac-aur for snap and flatpak suppport if specified before building that.

_Goodness_ that's a lot to type every time. But it's worth the bother for the chance someone learns from it.",Tech,0,hey paul longterm linux traditionalist good reason respond someone whoo used ubuntu since anything canonical isnt entirely bad news theyve failed secure snapcraft fasttracking approvals twice failed twice canonical microoft company isnt third strike thats tempting say asmuch really got unity years whe lenses sending telemetry data sure theres linux mint basically amelioerates ubuntu mainly use thirdparty repositories may become stale time basically stuck ubuntu lts unless use slightly older edge releases come significantly newer kernel comes one desktop though mintmetaxfce mintmetamate arent difficult install immutible distribution basically assume whats always gamers may lesso case adjusting storage topology select immutible distributons may prove difficult otherwise major changes distribution requires replacing everything real major problem real pain bandwidth may provide lessthanideal experience bandwidthchallenged scenarios sure theres arch gentoo things outside reach novices letss face people wont want stare text console order get linux journey started sure theres archinstall still handling everything text prompts drag people deal best graphical interface since thats theyve touched entire life thanks either windows macos ive resolved problems going archbased derivative plenty choose endeavouros appears one welldeveloped wellcurated archbased experiences sensible defaults considerations people using specific realtek hardware real knack working many people willl respond cachyos said sane sit stay good boy theyve recently reformed prioritising kde plasma doesnt stop people adopting desktop environments would less burdensome older hardware yes traditionalists like thinks old gold comes foundational software despite warts xfce still wellmaintained people seeking popular gnome alternative maybe want gnome shell streamlined desktop experience perhaps want relive good old days gnome asseen older ubuntu using mate building compiz aur marco support gtkwindowdecorator like mints desktop want elsewhere cinnamon anything theyre supporting obtained installation software well laidout select software use initially package management endeavouros developed frontend ui reflector called reflector simple run sort rate fastest mirrors enjoy quicker updates whenever necessary yay default aur helper provide could also use like pacman want frontend using kde plasma octopi thing want build else dont mind using someone elses work manjaros pamac project built alternative pamac yay octopi build pamacgtk older ui pamacaur newer one wiill use options defined libpamacaur snap flatpak suppport specified building goodness thats lot type every time worth bother chance someone learns,1
